,pl_name,hostname,discoverymethod,pl_controv_flag,pl_orbper,pl_orbsmax,pl_radj,pl_bmassj,pl_orbeccen,pl_orbincl,pl_tranmid,ttv_flag,pl_rvamp,st_spectype,st_rad,st_mass,rastr,ra,decstr,dec,sy_dist,sy_plx,sy_gaiamag,Rhomax
0,11 Com b,11 Com,Radial Velocity,0,326.03,1.29,1.08,19.4,0.231,,,0,302.8,G8 III,19.0,2.7,12h20m42.91s,185.1787793,+17d47m35.71s,17.7932516,93.1846,10.7104,4.44038,352.6447368481916
1,11 UMi b,11 UMi,Radial Velocity,0,516.21997,1.53,1.09,14.74,0.08,,,0,189.7,K4 III,29.79,2.78,15h17m05.90s,229.2745954,+71d49m26.19s,71.8239428,125.321,7.95388,4.56216,349.3455137280575
2,14 And b,14 And,Radial Velocity,0,185.84,0.83,1.15,4.8,0.0,,,0,100.0,K0 III,11.0,2.2,23h31m17.80s,352.82415,+39d14m09.01s,39.2358367,75.4392,13.2289,4.91781,343.2677117384744
3,14 Her b,14 Her,Radial Velocity,0,1773.40002,2.93,1.15,4.66,0.37,,2456834.4,0,90.0,K0 V,0.93,0.9,16h10m24.50s,242.6021014,+43d48m58.90s,43.8163621,17.9323,55.7363,6.383,11789.421339936798
4,16 Cyg B b,16 Cyg B,Radial Velocity,0,798.5,1.66,1.2,1.78,0.68,,2456937.32,0,50.5,G3 V,1.13,1.08,19h41m51.75s,295.4656422,+50d31m00.57s,50.5168243,21.1397,47.2754,6.06428,5202.606454760965
5,17 Sco b,17 Sco,Radial Velocity,0,578.38,1.45,1.15,4.32,0.06,,,0,92.4,K3 III,25.92,1.22,16h13m50.90s,243.4620874,-11d50m16.05s,-11.8377905,124.953,7.9805,4.75429,654.4974444893663
6,18 Del b,18 Del,Radial Velocity,0,993.3,2.6,1.11,10.3,0.08,,,0,119.4,G6 III,8.5,2.3,20h58m25.88s,314.6078375,+10d50m20.90s,10.8391378,76.222,13.0922,5.27476,1008.2628015114826
7,24 Boo b,24 Boo,Radial Velocity,0,30.3506,0.19,1.24,0.91,0.042,,,0,59.9,G3 IV,10.64,0.99,14h28m37.33s,217.1555242,+49d50m40.74s,49.8446488,95.9863,10.39,5.3339,137.26647833462684
8,24 Sex b,24 Sex,Radial Velocity,0,452.8,1.333,1.19,1.99,0.09,,,0,40.0,K0 IV,4.9,1.54,10h23m28.44s,155.8684866,-00d54m08.64s,-0.9023998,72.0691,13.8488,6.20374,825.2655537062851
9,24 Sex c,24 Sex,Radial Velocity,0,883.0,2.08,1.24,0.86,0.29,,,0,14.5,K0 IV,4.9,1.54,10h23m28.44s,155.8684866,-00d54m08.64s,-0.9023998,72.0691,13.8488,6.20374,1288.1405202654848
10,30 Ari B b,30 Ari B,Radial Velocity,0,335.10001,0.99,1.1,13.82,0.29,,,0,272.0,F6 V,1.41,1.93,02h36m57.91s,39.2412736,+24d38m52.84s,24.6480103,44.657,22.3641,6.96085,937.4344196336698
11,4 UMa b,4 UMa,Radial Velocity,0,269.3,0.87,1.13,7.1,0.432,,,0,215.55,K1 III,18.11,1.23,08h40m12.67s,130.0528099,+64d19m40.98s,64.3280504,73.4603,13.5901,4.23773,665.1513583037623
12,42 Dra b,42 Dra,Radial Velocity,0,479.1,1.19,1.16,3.88,0.38,,,0,110.5,K1.5 III,22.03,0.98,18h25m59.40s,276.4975053,+65d33m48.11s,65.5633652,90.6545,11.0061,4.43216,920.7952036836385
13,47 UMa b,47 UMa,Radial Velocity,0,1078.0,2.1,1.18,2.53,0.032,,2454415.6,0,48.4,G0 V,1.21,1.06,10h59m27.54s,164.8647611,+40d25m49.78s,40.4304931,13.7967,72.4528,4.87837,9859.44332024608
14,47 UMa c,47 UMa,Radial Velocity,0,2391.0,3.6,1.27,0.54,0.098,,2455651.0,0,8.0,G1 V,1.21,1.06,10h59m27.54s,164.8647611,+40d25m49.78s,40.4304931,13.7967,72.4528,4.87837,16768.450693266088
15,47 UMa d,47 UMa,Radial Velocity,0,14002.0,11.6,1.2,1.64,0.16,,2451820.0,0,13.8,G0V,1.21,1.06,10h59m27.54s,164.8647611,+40d25m49.78s,40.4304931,13.7967,72.4528,4.87837,54479.51964280649
16,51 Peg b,51 Peg,Radial Velocity,0,4.230785,0.0527,1.27,0.46,0.013,80.0,2455705.001,0,55.94,G5V,1.18,1.03,22h57m28.21s,344.3675399,+20d46m08.74s,20.7690958,15.4614,64.6488,5.28647,223.13071486405426
17,55 Cnc b,55 Cnc,Radial Velocity,0,14.6516,0.1134,1.24,0.8306,0.0,89.73,2455803.293,0,71.37,K0 IV-V,0.94,0.91,08h52m35.24s,133.1468373,+28d19m47.34s,28.3298154,12.5855,79.4274,5.72973,681.4661978015124
18,55 Cnc c,55 Cnc,Radial Velocity,0,44.3989,0.2373,0.76,0.1714,0.03,89.73,2455846.83,0,9.89,G8V,0.94,0.91,08h52m35.24s,133.1468373,+28d19m47.34s,28.3298154,12.5855,79.4274,5.72973,1427.0387187720016
19,55 Cnc d,55 Cnc,Radial Velocity,0,5574.2,5.957,1.16,3.878,0.13,89.73,2455790.0,0,38.6,G8 V,0.94,0.91,08h52m35.24s,133.1468373,+28d19m47.34s,28.3298154,12.5855,79.4274,5.72973,35780.19043278859
20,55 Cnc e,55 Cnc,Radial Velocity,0,0.7365474,0.01544,0.167,0.02514,0.05,83.59,2457063.2096,0,6.02,G8 V,0.94,0.91,08h52m35.24s,133.1468373,+28d19m47.34s,28.3298154,12.5855,79.4274,5.72973,92.82281826644967
21,55 Cnc f,55 Cnc,Radial Velocity,0,259.88,0.7708,0.677,0.141,0.08,89.73,2456020.7,0,5.14,G8V,0.94,0.91,08h52m35.24s,133.1468373,+28d19m47.34s,28.3298154,12.5855,79.4274,5.72973,4634.8553896349695
22,6 Lyn b,6 Lyn,Radial Velocity,0,934.3,2.11,1.19,2.01,0.073,,,0,32.8,K0 IV,5.2,1.44,06h30m47.05s,97.6960311,+58d09m40.23s,58.1611753,54.6599,18.2668,5.60686,1844.305056383774
23,61 Vir b,61 Vir,Radial Velocity,0,4.215,0.050201,0.188,0.016,0.12,,2455200.7,0,2.12,G5 V,0.96,0.94,13h18m23.15s,199.596455,-18d18m56.79s,-18.3157745,8.50332,117.573,4.54052,430.14047719559153
24,61 Vir c,61 Vir,Radial Velocity,0,38.021,0.2175,0.398,0.057,0.14,,2454922.48,0,3.62,G5 V,0.96,0.94,13h18m23.15s,199.596455,-18d18m56.79s,-18.3157745,8.50332,117.573,4.54052,1863.9214950320295
25,61 Vir d,61 Vir,Radial Velocity,0,123.01,0.476,0.456,0.072,0.35,,,0,3.25,G5 V,0.96,0.94,13h18m23.15s,199.596455,-18d18m56.79s,-18.3157745,8.50332,117.573,4.54052,4077.295666417018
26,7 CMa b,7 CMa,Radial Velocity,0,735.1,1.758,1.2,1.85,0.06,90.0,,0,34.3,K1 III,4.87,1.34,06h36m41.11s,99.171276,-19d15m22.25s,-19.2561808,19.8101,50.4571,3.67853,4550.161034289719
27,7 CMa c,7 CMa,Radial Velocity,0,996.0,2.153,1.24,0.87,0.08,90.0,,0,14.9,K1III(+M),4.87,1.34,06h36m41.11s,99.171276,-19d15m22.25s,-19.2561808,19.8101,50.4571,3.67853,5571.456073276111
28,70 Vir b,70 Vir,Radial Velocity,0,116.688,0.481,1.13,7.49,0.3988,,2455656.682,0,316.2,G5V,1.89,1.09,13h28m25.56s,202.1064898,+13d46m34.71s,13.7763085,17.9011,55.8347,4.76178,1694.100219713286
29,75 Cet b,75 Cet,Radial Velocity,0,691.9,2.1,1.17,3.0,0.117,,,0,38.3,G3 III,10.5,2.49,02h32m09.40s,38.0391598,-01d02m06.10s,-1.0350269,82.9613,12.0264,5.09343,690.4084934179333
30,8 UMi b,8 UMi,Radial Velocity,0,93.4,0.49,1.22,1.31,0.06,,,0,46.1,K0,10.3,1.44,14h56m48.40s,224.201685,+74d54m03.38s,74.9009379,162.552,6.12304,6.55896,133.58251752563476
31,81 Cet b,81 Cet,Radial Velocity,0,952.7,2.5,1.14,5.3,0.206,,,0,62.8,G5 III,11.0,2.4,02h37m41.85s,39.4243555,-03d23m46.90s,-3.3963607,101.26,9.84895,5.37588,717.4820569191608
32,91 Aqr b,91 Aqr,Radial Velocity,0,181.4,0.7,1.17,3.2,0.027,,,0,91.5,K0 III,11.0,1.4,23h15m53.88s,348.9745031,-09d05m16.11s,-9.0878076,44.0304,22.6884,3.95311,782.2385575092806
33,BD+03 2562 b,BD+03 2562,Radial Velocity,0,481.9,1.3,1.13,6.4,0.2,,,0,155.7,,32.35,1.14,11h50m15.53s,177.5647268,+02d45m36.39s,2.7601075,1070.63,0.903403,8.9977,70.76431820016235
34,BD+14 4559 b,BD+14 4559,Radial Velocity,0,268.94,0.78,1.23,1.04,0.29,,,0,55.2,K2 V,0.86,0.49,21h13m36.24s,318.4010002,+14d41m21.78s,14.6893834,49.352,20.2337,9.35108,1827.0642014370503
35,BD+15 2375 b,BD+15 2375,Radial Velocity,0,153.22,0.576,1.23,1.061,0.001,,,0,38.3,G5,8.95,1.08,11h45m55.69s,176.4820239,+14d36m58.75s,14.6163182,768.045,1.27327,9.9918,47.63872768656564
36,BD+15 2940 b,BD+15 2940,Radial Velocity,0,137.48,0.539,1.23,1.11,0.26,,,0,42.7,K0,14.7,1.1,16h00m22.95s,240.09564,+15d32m48.30s,15.5467507,426.42,2.31689,8.7178,78.85199365449535
38,BD+20 2457 c,BD+20 2457,Radial Velocity,0,621.99,2.01,1.1,12.47,0.18,,,0,160.03,K2 II,49.0,2.8,10h16m44.83s,154.186782,+19d53m28.55s,19.8912626,1539.71,0.598497,9.22684,32.042790885571236
39,BD+20 274 b,BD+20 274,Radial Velocity,0,578.2,1.3,1.16,4.2,0.21,,,0,121.4,K5 III,17.3,0.8,01h43m40.88s,25.9203179,+21d00m18.97s,21.0052692,1322.51,0.722619,8.91613,81.91160849133911
40,BD+45 564 b,BD+45 564,Radial Velocity,0,307.88,0.83,1.21,1.36,0.12,2.579,,0,47.68,K1,0.81,0.81,02h11m47.29s,32.9470485,+45d55m27.19s,45.9242187,53.622,18.6205,9.41266,1316.2558556904733
41,BD+48 738 b,BD+48 738,Radial Velocity,0,392.6,1.0,1.24,0.91,0.2,,,0,31.9,K0 III,11.0,0.74,02h42m50.47s,40.7102869,+49d35m12.98s,49.5869395,871.493,1.12086,8.65569,101.15037545431494
42,BD+48 740 b,BD+48 740,Radial Velocity,0,733.0,1.7,1.2,1.7,0.76,,,0,54.0,K3 III,10.33,1.09,02h42m58.21s,40.7425426,+48d55m48.21s,48.9300579,666.589,1.47289,8.26449,154.88612944466496
43,BD+49 828 b,BD+49 828,Radial Velocity,0,2590.0,4.2,1.21,1.6,0.35,,,0,18.8,K0,7.6,1.52,03h02m33.75s,45.6406187,+49d43m47.81s,49.7299481,442.042,2.2342,9.02851,434.10314690752904
44,BD+55 362 b,BD+55 362,Radial Velocity,0,265.59,0.78,1.25,0.72,0.27,0.601,,0,25.12,K3,0.9,0.91,01h35m51.28s,23.9636676,+56d41m53.62s,56.6982282,52.5697,18.9935,9.15305,1125.806463445147
45,BD+63 1405 b,BD+63 1405,Radial Velocity,0,1198.48,2.06,1.16,3.96,0.88,5.974,,0,186.01,K0,0.8,0.82,18h05m35.50s,271.3979337,+63d40m12.02s,63.6700064,38.0473,26.2541,8.705,4553.092444777908
46,BD-00 4475 b,BD-00 4475,Radial Velocity,0,723.2,1.48,1.07,25.05,0.39,13.31,,0,711.21,G0,0.84,0.81,23h10m50.60s,347.7108441,+00d24m30.82s,0.4085612,42.6402,23.4239,8.78101,2924.9293781816577
47,BD-06 1339 b,BD-06 1339,Radial Velocity,0,3.8728,0.0428,0.254,0.027,0.0,,,0,4.4,K7/M0 V,0.69,0.7,05h53m00.28s,88.2511811,-05d59m46.82s,-5.9963378,20.2695,49.3062,9.10677,207.5840603457997
48,BD-06 1339 c,BD-06 1339,Radial Velocity,0,125.94,0.435,0.747,0.17,0.31,,,0,9.1,K7/M0 V,0.69,0.7,05h53m00.28s,88.2511811,-05d59m46.82s,-5.9963378,20.2695,49.3062,9.10677,2114.8833367167567
49,BD-08 2823 b,BD-08 2823,Radial Velocity,0,5.6,0.06,0.322,0.04,0.15,,,0,6.5,K3 V,0.71,0.5,10h00m47.33s,150.1971964,-09d30m59.65s,-9.5165689,41.3342,24.1641,9.50331,162.90015486026917
50,BD-08 2823 c,BD-08 2823,Radial Velocity,0,237.6,0.68,1.11,0.33,0.19,,,0,13.4,K3 V,0.72,0.74,10h00m47.33s,150.1971964,-09d30m59.65s,-9.5165689,41.3342,24.1641,9.50331,1525.8761788579802
51,BD-10 3166 b,BD-10 3166,Radial Velocity,0,3.48777,0.04,1.26,0.59,0.02,,2451705.963,0,60.9,K0 V,0.91,1.47,10h58m28.59s,164.6191243,-10d46m13.52s,-10.7704227,84.4069,11.8187,9.83981,28.34836855170002
52,BD-11 4672 b,BD-11 4672,Radial Velocity,0,1634.0,2.36,1.25,0.65,0.05,,,0,14.88,K7 V,0.64,0.65,18h33m28.53s,278.3688659,-11d38m13.37s,-11.6370481,27.1665,36.7812,9.48511,9154.004592711504
53,BD-11 4672 c,BD-11 4672,Radial Velocity,0,74.2,0.3,0.36,0.04836,0.4,,,0,3.42,K7V,0.64,0.65,18h33m28.53s,278.3688659,-11d38m13.37s,-11.6370481,27.1665,36.7812,9.48511,1165.1424572577891
54,BD-13 2130 b,BD-13 2130,Radial Velocity,0,714.29999,1.66,1.11,9.78,0.21,,,0,137.6,G5 IV/V,19.17,2.12,07h37m09.23s,114.2884692,-13d54m24.01s,-13.9066703,925.214,1.05402,9.69971,70.3947079652797
55,BD-17 63 b,BD-17 63,Radial Velocity,0,655.6,1.34,1.15,5.1,0.54,,,0,173.3,K5 V,0.69,0.74,00h28m33.92s,7.1413494,-16d13m38.37s,-16.2273254,34.4603,28.9903,9.20112,3600.571570674684
56,CD Cet b,CD Cet,Radial Velocity,0,2.2907,0.0185,0.162,0.01243,,87.48,,0,6.51,M5.0 V,0.17,0.16,03h13m24.72s,48.3530155,+04d46m30.68s,4.7751881,8.60715,116.154,12.1232,921.4217702918204
57,CI Tau b,CI Tau,Radial Velocity,0,8.9891,,1.11,11.6,0.25,50.5,,0,950.0,K7,1.88,0.9,04h33m52.02s,68.4667685,+22d50m29.83s,22.8416192,157.998,6.30079,12.1454,39.48358367635471
58,CoRoT-20 c,CoRoT-20,Radial Velocity,0,1675.0,2.9,1.09,17.0,0.6,,,0,326.0,G2 V,1.37,1.14,06h30m52.90s,97.7204249,+00d13m36.82s,0.2268931,844.061,1.15699,14.4686,205.9610787602534
59,CoRoT-7 c,CoRoT-7,Radial Velocity,0,3.698,0.046,0.253,0.02643,0.0,80.0,2454445.0,0,4.0,G9 V,0.86,0.9,06h43m49.48s,100.9561682,-01d03m46.83s,-1.0630076,159.906,6.22504,11.5239,21.579291939645206
60,DMPP-1 b,DMPP-1,Radial Velocity,0,18.57,0.1462,0.472,0.07636,0.083,,,0,5.162,F8 V,1.26,1.21,05h47m06.27s,86.7761233,-10d37m49.16s,-10.6303217,62.5388,15.9613,7.85032,132.82724465786265
61,DMPP-1 c,DMPP-1,Radial Velocity,0,6.584,0.0733,0.273,0.0302,0.057,,,0,2.884,F8 V,1.26,1.21,05h47m06.27s,86.7761233,-10d37m49.16s,-10.6303217,62.5388,15.9613,7.85032,66.5384136813622
62,DMPP-1 d,DMPP-1,Radial Velocity,0,2.882,0.0422,0.147,0.01054,0.07,,,0,1.326,F8 V,1.26,1.21,05h47m06.27s,86.7761233,-10d37m49.16s,-10.6303217,62.5388,15.9613,7.85032,38.35970090889472
63,DMPP-1 e,DMPP-1,Radial Velocity,0,5.516,0.0651,0.166,0.01299,0.07,,,0,1.316,F8 V,1.26,1.21,05h47m06.27s,86.7761233,-10d37m49.16s,-10.6303217,62.5388,15.9613,7.85032,59.132839378535195
64,DMPP-2 b,DMPP-2,Radial Velocity,0,5.2072,0.0664,1.28,0.437,0.078,,,0,40.26,F5 V,1.78,1.44,01h49m37.86s,27.407731,-34d27m32.75s,-34.4590985,137.94,7.22084,8.45824,22.973295978174658
65,DMPP-3 A b,DMPP-3 A,Radial Velocity,0,6.6732,0.0662,0.126,0.00812,0.14,,,0,0.97,K0 V,0.91,0.87,06h06m29.85s,91.624382,-72d30m45.6s,-72.5126648,45.23,22.11,8.854298,115.66510501900026
66,G 264-012 b,G 264-012,Radial Velocity,0,2.30538,0.02279,0.124,0.00787,,,,0,2.72,M4.0 V,0.3,0.3,21h46m41.27s,326.6719598,+66d48m13.85s,66.803848,16.009,62.4358,11.7617,327.19173518950606
67,G 264-012 c,G 264-012,Radial Velocity,0,8.0518,0.0525,0.157,0.0118,,,,0,2.69,M4.0 V,0.3,0.3,21h46m41.27s,326.6719598,+66d48m13.85s,66.803848,16.009,62.4358,11.7617,753.1866783674783
68,GJ 1061 b,GJ 1061,Radial Velocity,0,3.204,0.021,0.098,0.00431,0.31,,,0,2.43,M5.5 V,0.16,0.12,03h36m00.78s,54.0032486,-44d30m51.52s,-44.5143104,3.67278,272.245,10.9889,3271.6357459829374
69,GJ 1061 c,GJ 1061,Radial Velocity,0,6.689,0.035,0.105,0.00547,0.29,,,0,2.48,M5.5 V,0.16,0.12,03h36m00.78s,54.0032486,-44d30m51.52s,-44.5143104,3.67278,272.245,10.9889,5344.134793511052
70,GJ 1061 d,GJ 1061,Radial Velocity,0,13.031,0.054,0.103,0.00516,0.53,,,0,1.86,M5.5 V,0.16,0.12,03h36m00.78s,54.0032486,-44d30m51.52s,-44.5143104,3.67278,272.245,10.9889,8335.9500363293
71,GJ 1132 c,GJ 1132,Radial Velocity,0,8.929,0.0476,0.128,0.00831,0.27,,,0,2.57,M4.5 V,0.21,0.18,10h14m50.18s,153.7090696,-47d09m17.77s,-47.1549358,12.613,79.2543,12.138,1439.7513731933304
72,GJ 1148 b,GJ 1148,Radial Velocity,0,41.38,0.166,1.07,0.30425,0.38,,2454796.92,0,38.37,M5,0.36,0.34,11h41m43.83s,175.4326081,+42d45m05.71s,42.7515862,11.0143,90.7623,10.5769,2999.1843652710436
73,GJ 1148 c,GJ 1148,Radial Velocity,0,532.58,0.912,0.866,0.21414,0.342,,2454769.0,0,11.34,M5,0.36,0.34,11h41m43.83s,175.4326081,+42d45m05.71s,42.7515862,11.0143,90.7623,10.5769,16471.484481960626
74,GJ 1151 b,GJ 1151,Radial Velocity,0,2.018,0.01735,0.124,0.00787,0.0,,,0,4.1,M4.5,0.2,0.17,11h50m55.32s,177.7304866,+48d22m23.64s,48.3732334,8.03625,124.407,11.6938,870.9911458318296
75,GJ 1265 b,GJ 1265,Radial Velocity,0,3.6511,0.026,0.234,0.02328,0.04,,,0,9.89,M4.5 V,0.19,0.18,22h13m43.79s,333.4324675,-17d41m13.42s,-17.6870623,10.2525,97.5087,12.0807,975.7908076273933
76,GJ 15 A b,GJ 15 A,Radial Velocity,1,11.4407,0.072,0.139,0.00953,0.094,,2455783.63,0,1.68,M1,0.38,0.38,00h18m27.04s,4.6126677,+44d01m29.03s,44.0247296,3.56228,280.69,7.2162,3654.295249186117
77,GJ 15 A c,GJ 15 A,Radial Velocity,0,7600.0,5.4,0.595,0.11327,0.27,,,0,2.5,M1,0.38,0.38,00h18m27.04s,4.6126677,+44d01m29.03s,44.0247296,3.56228,280.69,7.2162,278213.1348079364
78,GJ 160.2 b,GJ 160.2,Radial Velocity,0,5.2354,0.053,0.283,0.03209,0.06,,,0,4.58,M0 V,0.66,0.69,04h06m34.90s,61.6454173,-20d51m23.30s,-20.8564724,25.8557,38.6473,9.20154,200.87685662122385
79,GJ 163 b,GJ 163,Radial Velocity,0,8.63182,0.0607,0.29,0.03335,0.073,,,0,6.13,M,0.41,0.4,04h09m17.48s,62.3228353,-53d22m16.24s,-53.3711768,15.1285,66.0714,10.6771,689.1568411664408
80,GJ 163 c,GJ 163,Radial Velocity,0,25.63058,0.1254,0.223,0.0214,0.099,,,0,2.75,M,0.41,0.4,04h09m17.48s,62.3228353,-53d22m16.24s,-53.3711768,15.1285,66.0714,10.6771,1423.711885956284
81,GJ 163 d,GJ 163,Radial Velocity,0,603.95116,1.0304,0.528,0.0925,0.373,,,0,4.42,M,0.41,0.4,04h09m17.48s,62.3228353,-53d22m16.24s,-53.3711768,15.1285,66.0714,10.6771,11701.755904286123
82,GJ 179 b,GJ 179,Radial Velocity,0,2288.0,2.41,1.24,0.82,0.21,,2454876.0,0,25.8,M3.5 V,0.38,0.36,04h52m05.89s,73.0245495,+06d28m30.84s,6.4752347,12.356,80.9036,10.7055,37351.67927815934
83,GJ 180 b,GJ 180,Radial Velocity,0,17.133,0.092,0.217,0.02042,0.07,,,0,3.25,M2 V,0.41,0.43,04h53m50.42s,73.460097,-17d46m34.30s,-17.776194,11.9407,83.7182,9.93395,1314.1124733839656
84,GJ 180 c,GJ 180,Radial Velocity,0,24.329,0.129,0.215,0.02014,0.09,,,0,2.31,M2 V,0.41,0.43,04h53m50.42s,73.460097,-17d46m34.30s,-17.776194,11.9407,83.7182,9.93395,1660.1975422348726
85,GJ 180 d,GJ 180,Radial Velocity,0,106.3,0.309,0.237,0.02379,0.14,,,0,2.08,M3,0.41,0.43,04h53m50.42s,73.460097,-17d46m34.30s,-17.776194,11.9407,83.7182,9.93395,4437.0988493998075
86,GJ 2056 b,GJ 2056,Radial Velocity,0,69.971,0.283,0.372,0.05097,0.72,,,0,5.23,M0V:,0.71,0.62,07h12m04.68s,108.0194945,-24d53m31.56s,-24.8921008,28.4434,35.1286,9.72281,1104.388232712655
87,GJ 229 A c,GJ 229,Radial Velocity,0,121.995,0.339,0.232,0.02287,0.19,,,0,1.93,M1.5V,0.46,0.58,06h10m34.46s,92.6435993,-21d52m03.80s,-21.8677233,5.75624,173.696,7.30724,8264.618620083727
88,GJ 229 b,GJ 229,Radial Velocity,0,526.115,0.898,0.254,0.02667,0.1,,,0,1.37,M1/M2 V,0.46,0.58,06h10m34.46s,92.6435993,-21d52m03.80s,-21.8677233,5.75624,173.696,7.30724,21896.863908868192
89,GJ 251 b,GJ 251,Radial Velocity,0,14.238,0.0818,0.163,0.01259,0.1,,,0,2.11,M3.0 V,0.36,0.36,06h54m48.06s,103.7002499,+33d15m59.27s,33.2664632,5.58057,179.164,8.85518,2797.938195796626
90,GJ 27.1 b,GJ 27.1,Radial Velocity,0,15.819,0.101,0.327,0.0409,0.08,,,0,4.9,M0.5 V,0.52,0.53,00h39m59.52s,9.9980016,-44d15m15.00s,-44.2541679,23.6062,42.3328,10.579,548.2707039131612
91,GJ 273 b,GJ 273,Radial Velocity,0,18.6498,0.091101,0.135,0.00909,0.1,,,0,1.61,M3.5,0.29,0.29,07h27m24.50s,111.852091,+05d13m32.91s,5.225807,5.921535,263.26,,3646.158177469638
92,GJ 273 c,GJ 273,Radial Velocity,0,4.7234,0.036467,0.094,0.00371,0.17,,,0,1.06,M3.5,0.29,0.29,07h27m24.50s,111.852091,+05d13m32.91s,5.225807,5.921535,263.26,,1459.5619608359812
93,GJ 3021 b,GJ 3021,Radial Velocity,0,133.71,0.49,1.17,3.37,0.511,,,0,167.0,G6 V,0.9,0.9,00h16m15.22s,4.0634323,-79d51m05.12s,-79.8514218,17.5559,56.9319,6.39729,2149.2000388910787
94,GJ 3082 b,GJ 3082,Radial Velocity,0,11.949,0.079,0.249,0.0258,0.22,,,0,3.94,M4,0.47,0.47,01h14m34.38s,18.6432425,-53d56m26.79s,-53.9407751,16.6186,60.1445,10.2011,699.8103897675337
95,GJ 3138 b,GJ 3138,Radial Velocity,0,1.22003,0.0197,0.106,0.0056,0.19,,,0,1.43,M0,0.5,0.68,02h09m11.46s,32.2977385,-16d20m21.30s,-16.3392495,28.4712,35.0943,10.1924,69.75697586428453
96,GJ 3138 c,GJ 3138,Radial Velocity,0,5.974,0.057,0.167,0.01315,0.11,,,0,1.93,M0,0.5,0.68,02h09m11.46s,32.2977385,-16d20m21.30s,-16.3392495,28.4712,35.0943,10.1924,201.14880191810497
97,GJ 3138 d,GJ 3138,Radial Velocity,0,257.8,0.698,0.288,0.03304,0.32,,,0,1.47,M0,0.5,0.68,02h09m11.46s,32.2977385,-16d20m21.30s,-16.3392495,28.4712,35.0943,10.1924,2474.7381118840035
98,GJ 317 b,GJ 317,Radial Velocity,0,695.66,1.151,1.18,2.5,0.07,45.0,2455306.1,0,71.81,M2.5 V,0.43,0.42,08h40m58.69s,130.2445254,-23d27m10.11s,-23.452809,15.1968,65.7744,10.7539,12390.781500838599
99,GJ 317 c,GJ 317,Radial Velocity,0,6739.323,5.23,1.2,1.64396,0.17,,2456384.0,0,31.97,M2.5 V,0.43,0.42,08h40m58.69s,130.2445254,-23d27m10.11s,-23.452809,15.1968,65.7744,10.7539,56309.04884948671
100,GJ 328 b,GJ 328,Radial Velocity,0,4100.0,4.5,1.19,2.3,0.37,,,0,40.0,M1,0.65,0.69,08h55m07.67s,133.7819507,+01d32m31.20s,1.5420011,20.5266,48.6883,9.2861,21497.69233757349
101,GJ 3293 b,GJ 3293,Radial Velocity,0,30.5987,0.14339,0.463,0.07406,0.06,,,0,8.603,M2.5,0.4,0.42,04h28m35.63s,67.1484425,-25d10m16.82s,-25.1713396,20.1903,49.4999,10.9788,1162.1050008697612
102,GJ 3293 c,GJ 3293,Radial Velocity,0,122.6196,0.36175,0.434,0.06636,0.11,,,0,4.891,M2.5,0.4,0.42,04h28m35.63s,67.1484425,-25d10m16.82s,-25.1713396,20.1903,49.4999,10.9788,2931.905600108557
103,GJ 3293 d,GJ 3293,Radial Velocity,0,48.1345,0.19394,0.238,0.02391,0.12,,,0,2.42,M2.5,0.4,0.42,04h28m35.63s,67.1484425,-25d10m16.82s,-25.1713396,20.1903,49.4999,10.9788,1571.8618116905327
104,GJ 3293 e,GJ 3293,Radial Velocity,0,13.2543,0.08208,0.145,0.01032,0.21,,,0,1.658,M2.5,0.4,0.42,04h28m35.63s,67.1484425,-25d10m16.82s,-25.1713396,20.1903,49.4999,10.9788,665.2954967566749
105,GJ 3323 b,GJ 3323,Radial Velocity,0,5.3636,0.03282,0.109,0.00636,0.23,,,0,2.55,M4,0.12,0.16,05h01m56.85s,75.4868824,-06d56m54.65s,-6.9485133,5.37484,186.023,10.6467,2601.8229748547737
106,GJ 3323 c,GJ 3323,Radial Velocity,0,40.54,0.1264,0.118,0.00727,0.17,,,0,1.49,M4,0.12,0.16,05h01m56.85s,75.4868824,-06d56m54.65s,-6.9485133,5.37484,186.023,10.6467,10020.652132097875
107,GJ 3341 b,GJ 3341,Radial Velocity,0,14.207,0.089,0.219,0.0208,0.31,,,0,3.04,M2.5,0.44,0.47,05h15m47.31s,78.9471415,-31d17m41.44s,-31.2948458,23.619,42.3099,11.1029,552.6207578497364
108,GJ 338 B b,GJ 338 B,Radial Velocity,0,24.45,0.141,0.284,0.03231,0.11,,,0,3.07,M0.0 V,0.58,0.64,09h14m22.00s,138.5916722,+52d41m00.68s,52.6835211,6.33256,157.885,7.04775,2409.381833833
109,GJ 3470 b,GJ 3470,Radial Velocity,0,3.3366496,0.0355,0.408,0.04373,0.017,89.13,2455983.70421,0,13.4,M1.5,0.55,0.54,07h59m05.64s,119.7735021,+15d23m28.35s,15.391209,29.4214,33.9601,11.3537,153.94546924856792
110,GJ 3473 c,GJ 3473,Radial Velocity,0,15.509,0.0876,0.235,0.02331,0.0,,,0,3.75,M4,0.36,0.36,08h02m22.47s,120.5936065,+03d20m13.79s,3.3371629,27.3644,36.515,12.465,604.0700242359518
111,GJ 3512 b,GJ 3512,Radial Velocity,0,203.59,0.338,1.27,0.463,0.4356,,,0,71.84,M5.5 V,0.14,0.12,08h41m19.60s,130.3316616,+59d29m30.61s,59.4918364,9.48637,105.386,13.1117,20169.838610881456
